id,Grouper,Meaning,Tack_1,Tack_2,Tack_3,Tack_4,Free_Text_Tack_1,Free_Text_Tack_2,Free_Text_Tack_3,Free_Text_Tack_4,Free_Text_Tack_5,Free_Text_Tack_6,Table_Group,List_A,List_B,List_C,Free_Text_List,created_at
,TD1,"ASSIST BOAT apparently in trouble on bearing __ (at __ hundred yards) from this ship, or unit or reference point indicated.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TD2,"CAPSIZED. Boat capsized or in danger bearing __ (at __ hundred yards) from this ship, or reference point indicated.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TD4,LOWER BOAT(S) __ (List A) is/are to be __ (List B).,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NULL
,TD5,SEND__ (List A) to this ship or ship indicated for _ (List B),0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NULL
,TD6,SUSPEND all boating (or __),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD9,CALLS. Routine (or ) calls of1lag and commanding officers may be dispensed with considered paid and returned),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD10,CARRY OUT Tack_1 ceremonially.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD11,COLOURS Tack_1 colours (at_).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD12,COLORS. Size of colours (or __ (List A) is to be__ (List B).,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NULL
,TD13,DRESS SHIP. Full dress ship (or__).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD14,FALL IN FOR ENTERING/LEAVING HARBOR. (NEGAT Preceding - FALL OUT).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD17,CASUALTY. Dispatching casualty to you (type of injury __ from List A) (degree of injury __ from List B).,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NULL
,TD18,MEDICAL OFFICER. Send medical officer as soon as possibJe(or at __). (to ____).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TD19,MEDICAL EVACUATION,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD20,Patient,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD21,AIR Tack_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD22,AWNINGS. Spread all awnings (or awnings indicated),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD23,LEAVE and LIBERTY. Usual leave and liberty may be granted (or from __ to __ ),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TD24,MEALBREAK. (While flying) Flag and commanding officers will have time for the next meal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD25,NAME OF OFFICER. Name of Table_Group officer (from Table A) is Free_Text_Tack_1 .,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NULL
,TD26,REFUSE DISPOSAL. Disposal of refuse is as indicated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD27,RECALL ALL PERSONNEL (or _),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD28,SPLICE THE MAINBRACE.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD29,Uniform/Dress to be worn by (List A) is (List B).,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NULL
,TD32,ATTENTION is called to publication. plan or Oporder indicated by its short title preceded by DESIG. Paragraph number may be added.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TD33,"DISTRIBUTED. Orders, envelopes or hand messages (lettered or numbered as indicated) are being distributed. Report by signal if not received by time or date indicated (or_____).",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TD34,"RECEIVED. Order, envelopes or hand message (lettered or numbered as indicated) received.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD35,"CANCEL. Orders, envelopes or hand messages (lettered) or numbered as indicated) are being cancelled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD38,ABSENTEES. Number of absentees is __ (at __),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TD39,MAKE REPORT. Make __ (from list below or DESIG followed by report desired) report.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TD40,REPORT ON BOARD. _ officer (from Table A) or his representative is requested to report onboard this ship or unit indicated.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TD41,MANIFEST. Submit personnel manifest to __,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2A,ILLUMINATE (with__ ) target or sector (bearing__ or between bearings _ and __ ) ( range __ thousands of yards).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2B,ILLUMINATING. I am illuminating (with __ ),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2B,CEASE FIRE (with ) on target indicated or target bearing __ (range__ thousand of yards) from this unit or unit indicated.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2E,ENGAGE. I am engaging target indicated with __,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2F,CONCENTRATE fire on enemy indicate,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2G,OPENING FIRE. Follow movements of this unit or unit indicated in opening fire (___).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2H,FIRE DISTRIBUTION is at discretion of individual ships,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2I,FIRE INDEPENDENTLY (or __ ).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2J,SHIFT FIRE______,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2K,TARGET indicated has opened fire with __,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2L,DECOY/CHAFF. Fire decoy/chaff for confusion (bearing __ or on bearings indicated).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2M,DECOY/CHAFF. Fire Decoy/chaff for distraction (bearing of threat__),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2N,DECOY/CHAFF. I have fired __ (bearing __ or on bearings Indicated),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2O,OPEN FIRE (on target bearing ).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2P,FIRE. (on target bearing__ ).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2Q,CEASED FIRING.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2R,TARGET. Track target indicated and be prepared to engage.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2S,TARGET is within my maximum __ range.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2T,CALIBRATION. fire pre action calibration (bearingFree_Text_Tack_1) (range Free_Text_Tack_2),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2U,AMMUNITION. Use ammunition with _ fuses.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2V,GUNNERY RADAR. My gunnery control radar is being jammed. The effect is __ .,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2W,FALL OF SHOT. Verity fall of shot using standard procedure.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2X,FALL OF SHOT is____,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 2Y,"SPREAD. Fire star shell illuminating rocket search spread to __ , and upon attaining satisfactory adjustment, maintain continuous illumination of target. Suspected range and bearing may be added.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TP1,ACTION __ (until/when conditions exist as indicated from Table B).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TP3,ATTACK. __ (until/when conditions exist as indicated from Table B).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP4,CLOSE RANGE ( __ ).,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP5,CO-ORDINATED ATIACK. Attack is to be coordinated at__ time.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP6,CONCENTRATE_______,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP7,OPEN RANGE ( _____ ),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP8,WARNING FIRE. Fire warning shot across contact's bow.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TP11,FORM SAG and clear the force in direction _ (List A) to investigate __ (List B).,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NULL
,TP12,"INVESTIGATE, Investigate track identity __ , be prepared to illuminate and engage",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP13,FORM HAG and clear the force in direction __ (List A)(or on bearing __) to investigate __ (List B).,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,NULL
,TP14,CLEAR LINE OF FIRE from this unit or unit indicated (on bearing __).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP15,"HAMMOCK CONFIDENCE LEVEL. Skunk indicated has been identified as HAMMOCK .target __ . (See RMNTP 1, Chapter 28, and Special compendium to RMNTP 1)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TP16,TARGET RANGE is __ thousand yards.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP17,"OTHT RELAYING PROCEDURE. Carry out OTHT relaying procedure by __ . (See RMNTP 1, Chapter 28, and Special compendium to RMNTP 1)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TP18,CEASE OTHT RELAYING PROCEDURE. Cease OTHT relaying procedure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TP19,ACTION. Fight a __ action.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TP23,POSITION. Surface action plan is based on keeping our force in position ____,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9A,FIRE TORPEDOES (_) (to PORT or STBD as indicated). Number to be fired may be indicated by numerals following DESIG.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9B,FIRE torpedoes and TURN by ripple movement from the rear .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9C,CANCEL. Cancel torpedo attack. Wrthdraw and await further orders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9D,TIME of firing will be __,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9E,PLAN. Use torpedo attack plan __,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9F,PROCEED to attack sectors (or sector __ ). (Remain outside __ thousands of yards from nearest enemy unit.),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9G,SECTOR. Attack with torpedoes in sector __ .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9H,METHOD of attack will be __ .,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9I,CONTINUE TO CLOSE ENEMY after the attack to disguise moment of firing torpedoes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9J,POINT OF AIM. Enemy ship to be used as point of aim for torpedo firing bears __ range __ thousand yards from this ship or unit indicated.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9L,COURSE. Base torpedo course is __ (An optional suffix may be added to indicate torpedo speed is; 1 High; 2 Intermediate; 3 Low).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9M,COURSE. Mean torpedo course for this ship or unit indicated is __,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9N,SHORT ANGLE. Use __ shot angle to PORT or STBD as indicated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9O,DEPTH. Set torpedoes to run at depth of __ feet.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9P,TORPEDO SPEED. Set torpedo for __ speed ( __ knots),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9Q,TARGET SPEED ACROSS to be used for firing is __ knots.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9R,EFLECTION ANGLE to be used for firing is __ degree,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9S,SETTINGS. Use individual settings for TARGET SPEED ACROSS of DEFLECTION ANGLE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9T,TIME of hitting is to be synchronized so that all torpedoes will hit at __,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9U,TARGET. Torpedoes will strike target at __ .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9V,"TURN AS REQUIRED (to PORT or STBD) and fire torpedoes, returning to original course (or course __ ) after firing.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9W,"TURN IN SUCCESSION (to PORT or STBD) and fire torpedoes, returning to original course (or course __ ) after firing",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9X,"TURN TOGETHER (to PORT or STBD) and fire torpedoes, returning to original course (or course __ ) after firing",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9Y,RETIRE on approximate course __ after firing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,FLAG 9Z,STEADY BEARING. Close target by steady bearings (present bearings),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP27,ATTACK SECTOR. Your sector of attack will be (sector letter __j (from __). Sector letters are to be preceded by DESIG. One numeral group indicates true bearing from which to attack. Two groups of three numerals separated by TACK may be added to indicate true bearings of the limits of the sector(s) with enemy as the reference point.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP29,FIRED. Torpedoes have just been fired (or were fired at time __ by ships of my unit (on torpedo course__),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP30,PROCEED TO POSITION. Proceed to most advantageous position for Torpedo attack and __,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TP31,PROCEED TO SECTOR. Proceed to your sector(s) (or to sector(s). One numeral group indicates true bearing from which to attack. Two groups of three numerals separated by TACK may be added to indicate true bearings of the limits of the sector(s) with the enemy as the reference point.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP33,RECOVERED. All torpedoes (or __ number) have been recovered. Ships to whom they belong may be indicated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TP35,TORPEDOES_____,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK2,ATTACK (with weapon or by method______ ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK3,ATTACKED. Am being attacked with __ . (Type of enemy may be indicated from Table F),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK7,SIMULATE ATTACK (______) (with weapon or by method indicated from TK 2 list).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK11,BEARINGS AND DISTANCES____,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK12,DISTANCE. Maintain present distance (or take____),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NULL
,TK14,DISTANCE/DIAMETER/INTERVAL. __ is __ hundreds of yards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK15,INTERVAL. Take __,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK17,YOU BEAR Tack_1 from this unit or unit indicated or position indicated (distance __ miles).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK18,YOUR RANGE or of that unit indicated is Free_Text_Tack_1 hundreds of yards from me ( or __),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK22,ATIACK EXPECTED. Attack by__ may be expected now (or at_.),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK23,ENEMY CONTACT. Have contact with enemy or unit indicated (by____.),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK24,ENEMY CONTACT. Last reported contact with enemy or unit indicated is as indicated by time and position signals following.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK26,FRIENDLY FORCE or unit indicated is,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK28,OBJECTIVES POSITION. Objectives last known position (or point of origin of search) is (at_.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK29,SHIPS IN COMPANY are____,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK30,SIGHTED Tack_1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK32,UNIT BEARS. unit or unit indicated bears __ from this or unit indicated (distance miles),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK36,DARKEN SHIP. Show no light (or only __ lights from List A) L_from List B).,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NULL
,TK37,LIGHT SHOWING. You (or ship indicated)have light showing __ (PORT/STBD may be added to indicate side).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK38,TURN ON LIGHTS. Turn on __ lights,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK42,ATTENTION is called to bearing __,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK43,BLOW SOOT _____,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK44,EXPEDITE (____),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK45,EXTAC. Employ EXTAC numbers __ as found in RMNXP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK46,MAN OVERBOARD has been_____,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK47,OBJECT OF SEARCH is ______,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK48,SCUTTLE/DESTROY your ship (or unit indlcated).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK52,ASSIST this unit or unit indicated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK53,ASSIST DAMAGED SHIP or ship(s) indicated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK54,ASSUME DUTY OF. Assume duty of/or act as Table_Group (Sector may be indicated by letter(s) following DESIG),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NULL
,TK56,BOARD Tack_1 SHIP.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK57,"DETAIL A SHIP or direct ship indicated to carry out the duty of/act as/ Tack_1 or carryout the following signals __ . Numeral(s) from Table T, or another signal, may be used to complete this signal.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NULL
,TK60,DUTY COMPLETED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK61,ESCORT STRAGGLERS. Drop astern and escort stragglers or ship indicated (or ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK62,INVESTIGATE (_____).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK63,"RESCUE CREW of ship or aircraft indicated, which has sunk (or is sinking).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK64,SUPPORT this unit or unit indicated (against __ type of attack),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK66,WITHDRAW PACKETS (_____).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK68,"BE IN POSITION (or position__) at___ . NEGAT following means, ""unable to arrive in position (or position___) at prescribed time. Can arrive at___ """,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK69,CONCENTRATE (_____). Numerals following indicate speed required.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK70,CONFORM TO MOVEMENTS. Conform to general movements of this unit or unit indicated.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK71,. FORMATION RENDEZVOUS (POINT ROMEO). Formation rendezvous in event of nuclear attack will bear __ distance __ from position ZZ . Course of this rendezvous after bomb burst will be __ speed __ .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK72,KEEP____ on to sea.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK73,KEEP WITHIN RANGE. Keep within __ range of this or unit indicated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK75,NEAR YOUR POSITION. Will be near your position at _____,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK76,PURPOSE OR REASON for present movement of this unit or unit indicated (or movement previously reported) is. _,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK77,REGAIN POSITION ( ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK78,REMAIN IN POSITION. Remain in your present position (and/or__).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK79,RENDEZVOUS. (in position ____(at ___) (with___),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK85,CLEAR THE FORMATION (or unit indicated) (on course___) (or in general direction __).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK86,JOIN or REJOIN (_____),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK87,LEAVE FORMATION.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK88,PROCEED.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK92,ACT INDEPENDENTLY.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK93,AVOID. Manoeuvre independently to avoid attack (or __ attack),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK94,CLOSE ME or unit indicated (to __ hundreds of yards),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK95,CLOSE UP (_____).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK97,DISENGAGE (_____) (on course_____),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK98,FOLLOW MOVEMENTS. Follow my movements (or of __),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK99,FORM PART OF THIS UNIT or unit indicated for manoeuvring purposes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK100,KEEP __,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK101,MANEUVER your unit(s) to avoid shipping.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK102,MANEUVER. Circumstances connected with the manoeuvre just carried out are to be noted with a view to subsequent discussion in harbour.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK103,PASS____,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK104,RUDDER. Use____rudder.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK105,SHEER OUT (____),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK109,NIGHT INTENTIONS. Remain as indicated during the night (or until__).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK110,OPERATION. Commence operations (or__).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK111,OPERATIONS. Unable to carry out operations or operation indicated due to __,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK115,CHALLENGE (or _____) unit bearing __,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK116,CHARACTER of contact reported by radar is . Raid designation may be added,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK117,IDENTITY of unit is ____,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK118,RECOGNITION. Use __ means of recognition.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK119,REPLY. Ships challenged made proper reply.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK123,AREA is __,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK124,COMMENCE SEARCH. Commence (____) search (for unit indicated).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK125,DISTANCE. Scouting distance is___mile,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK126,ESTABLISH PATROL. Establish a _____,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK127,LINE OF BEARING of scouting line is __,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK128,ORDER OF UNITS in scouting line is as indicated by call signs or sequence numbers commencing from the le,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK130,PATROL __ (using plan __ ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK131,PATROL IN VICINITY of position __ or between positions __,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK132,PATROL LEG. Direction and length of leg number __ is __ degrees and __ miles.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK133,REMAIN ON PATROL (or _).,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK135,SCOUTING LINE. Form a scouting line on an arc in accordance with the following (a) First true bearing from centre of circle (b) Second true bearing (arc is drawn clockwise from first bearing (c) Radius in mile (d) Number of ships on a scouting line. Centre from which arc is struck is indicated by separate position signals.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK136,SCOUTING LINE. Change the direction of the line of bearing of the scouting line to __ . Course and speed of guide may be lndlcated by two groups of numerals following.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK137,SCOUTING RANGE is____ miles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL
,TK139,SPREAD __,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK140,"SPREAD on an arc in the order indicated. Left-hand ship in the direction of advance while spreading is to steer__ , right-hand ship is to steer __ speed __ knots.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK141,SPREAD on an arc in the quickest sequence (or sequence ordered). Ships are to keep the same distance from the target as the guide. (a) Distance apart of ships when spread (b) Bearing and range of target (c) Guide ships spreading if other than present guide (d) In ordered sequence of ships from left to right looking toward the target.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK142,SWEEP WIDTH is_____ miles.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK143,TRACK SPACING is __ miles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK147,"DROP SMOKE FLOATS (on course,_) (___ hundreds of yards apart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK148,MAKE SMOKE (____),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK149,SMOKE PREVIOUSLY REPORTED is __,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
,TK153,VISIBILITY. Wait for visibility conditions to improve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
